business_status,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,plus_code.compound_code,plus_code.global_code,query_id,input_query_url,input_type,input_result_page,input_timestamp,input_location_lat,input_location_lon,input_radius_m,input_file,opening_hours.open_now,permanently_closed,price_level,duplicated_place
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/convenience_pinlet,Little Green Store,"list(height = 2069, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/117440519863517943659\"">Alley</a>"", photo_reference = ""AfLeUgNbDXvkIKYIteEH-JBUbRx09ODVtI7KtBnNcMj1g7-iKkuXhpXR2_Vehz4w0Yn6pci8mNrjgIw0i4TVx1KmzYcPfpsUBCbLfyQ2feihb-Ipa4RWzmRSuPS9u4Ff0UZIDbjCm_BELhv3lz6-pfAw7NCp8isG93Yzt7Ou_Og67Y3vEYV1"", width = 3016)",ChIJ9-_q5-w4YogRiC8_wA7Fjfc,4.1,ChIJ9-_q5-w4YogRiC8_wA7Fjfc,GOOGLE,"convenience_store, store, food, point_of_interest, establishment",13,"400 Joe Quick Road, Hazel Green",34.9318,-86.5592,34.9333,-86.5578,34.9306,-86.5605,"WCJR+P8 Hazel Green, AL, USA",866MWCJR+P8,4c85fbbe-90b3-43fa-932d-933a2cdb0892,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=convenience_store&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",convenience_store,2,2023-01-30 22:53:42,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-convenience_store-0002.json,TRUE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Walmart Supercenter,"list(height = 2048, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/102813995420098065604\"">Walmart Supercenter</a>"", photo_reference = ""AfLeUgO1VSHmnqoyydcbkgZyGV6v1whM7gpp8kG_OEAT-DpXCkntZokI1g6dHRdPFSJgLLymDVuWvYz803_Kp2xt4i45fkgdDQsvDG3hHO--C72oYr3Jw8YUfPP6qidWbImfMsrWX8MCmSo6n-3EY3ERcAPXWjxZy0Zen1iA0rWt4NeQgJG8"", width = 1536)",ChIJZxvMnoc4YogRJrFnHdWR8sY,4.1,ChIJZxvMnoc4YogRJrFnHdWR8sY,GOOGLE,"department_store, hardware_store, bakery, grocery_or_supermarket, furniture_store, clothing_store, electronics_store, home_goods_store, food, point_of_interest, store, establishment",3015,"14595 U.S. 231 431 N, Hazel Green",34.9459,-86.574700000000007,34.9474,-86.573,34.9447,-86.5757,"WCWG+94 Hazel Green, AL, USA",866MWCWG+94,655b61d1-4e56-4ee5-b340-684d95e0a5d7,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=department_store&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",department_store,1,2023-01-30 22:53:48,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-department_store-0001.json,TRUE,,1,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/convenience_pinlet,Toney's Food Mart (Hank's),"list(height = 2448, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/104460126383400669783\"">Jeremy West</a>"", photo_reference = ""AfLeUgNQiibZ5rDx_OsjKeq0zbRHGAQbLd40PMdabc3QOqkwCe4qnhl2oG2uyikzNhm8nePA9b8VZR3YLi66h1N1C-a9Ptpgze2WVtX59aoHrv8fFZHjITfnk-4d3J-jArMhRfy4PsHZZ0CNkgm171bqMykwXn5LcJIusoRNMdoKdIuX3at8"", width = 3264)",ChIJ9-X0xu1EYogRUhZ2rPTtiec,4.7,ChIJ9-X0xu1EYogRUhZ2rPTtiec,GOOGLE,"convenience_store, gas_station, grocery_or_supermarket, store, food, point_of_interest, establishment",34,"11856 Pulaski Pike, Toney",34.9328,-86.7132,34.9342,-86.712,34.9315,-86.7147,"W7MP+4P Toney, AL, USA",866MW7MP+4P,4f8849b6-c572-4c43-affa-5f22439f7da6,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=gas_station&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",gas_station,1,2023-01-30 22:53:50,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-gas_station-0001.json,TRUE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,Exxon,"list(height = 4032, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/109913466199248461397\"">Italian Guy</a>"", photo_reference = ""AfLeUgOUW9AFWvm17QzqYtjJxlH3_1mKafQc2sy2HpW_wX-20EQYErq7NGgivlqJmGK3B7IZLCZNyA6W4xpRdY0WxjaqpeRBmgFJy88Tq5i8SIvPPOF11s_6sYmkxUnsVhzAAX_gJRzeXO0YzFlXMqJ_6ndny4EgbnsAVeklSTAa3mQvySgE"", width = 3024)",ChIJ3yFrxu1EYogRnhiwlRktmrA,4.2,ChIJ3yFrxu1EYogRnhiwlRktmrA,GOOGLE,"gas_station, point_of_interest, establishment",141,"11856 Pulaski Pike, Toney",34.9328,-86.7132,34.9343,-86.712,34.9316,-86.7147,"W7MP+4P Toney, AL, USA",866MW7MP+4P,4f8849b6-c572-4c43-affa-5f22439f7da6,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=gas_station&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",gas_station,1,2023-01-30 22:53:50,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-gas_station-0001.json,TRUE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,Charity Lane Quick Stop,"list(height = 3024, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/117080679891196129113\"">Sulaiman Nahshal</a>"", photo_reference = ""AfLeUgNu2hv1TdQneGnVPWCLrKKEfucDrpo7IXntpiXWwFs4nDDlsnYKcWrhyRLGwbXVx4Ph-dQ0-WgtJf6X01_CD2gclC9ODxRzrCg9cwgzCSQIh50tjtMnA_C-ZVgr9NVdL5IldBkMEWWTvOi5t2P9YlxcytGfkJKC0S2exajUDsc5y_bK"", width = 4032)",ChIJW_dEj_hGYogRDm9qEB3owQA,4.5,ChIJW_dEj_hGYogRDm9qEB3owQA,GOOGLE,"gas_station, convenience_store, store, food, point_of_interest, establishment",8,"1459 Charity Lane, Hazel Green",34.9474,-86.628,34.9487,-86.6267,34.946,-86.6294,"W9WC+XQ Hazel Green, AL, USA",866MW9WC+XQ,4f8849b6-c572-4c43-affa-5f22439f7da6,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=gas_station&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",gas_station,1,2023-01-30 22:53:50,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-gas_station-0001.json,FALSE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/convenience_pinlet,Tia's Taft Grocery & Grill,"list(height = 3000, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/113663997685340554337\"">Mechele</a>"", photo_reference = ""AfLeUgM8pTBdv_WYvFGhBIwxp9-KC190p2Ha1l7nN1NDPvYu4PvMM_THFAj7jGUA2mqXKNB9NdHzfggRD3YvUg702w_Fk6V8C6HAYqCYAsnZseXw2wB7oYi2plOFqdqm2izQIaMjdw9eB4piNQLW3tdmLSeLFjkzc1bChX8jzOhB5h_p5ug1"", width = 4000)",ChIJU2Rw5r5PYogRWeIKGZqHKpY,4.4,ChIJU2Rw5r5PYogRWeIKGZqHKpY,GOOGLE,"convenience_store, gas_station, store, food, point_of_interest, establishment",15,"1374 Ardmore Highway, Taft",35.0204,-86.7184,35.0219,-86.717,35.0192,-86.7197,"27CJ+5J Taft, TN, USA",867M27CJ+5J,4f8849b6-c572-4c43-affa-5f22439f7da6,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=gas_station&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",gas_station,1,2023-01-30 22:53:50,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-gas_station-0001.json,FALSE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,Liberty Citgo,"list(height = 3024, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/101817081854024378266\"">Liberty Citgo</a>"", photo_reference = ""AfLeUgN3NwBTvBh2bsB0b9tjVhPZjW8c_Dv2WBj0tKhxwr1oc46SUxIMnO7mTmFVmkdlbFNG_SvjN6qibU48ZuFg_v53DKI7h6pY0PylIzDHq5nMYoMWXQjGYzWi_TsgNjOH1Mk-0TdUPa-jZS470hJr0bnFW-wneJZBQ4i49NMa0YfETbJV"", width = 4032)",ChIJb3Eb269cYogRq8pC9XLd0ec,4.1,ChIJb3Eb269cYogRq8pC9XLd0ec,GOOGLE,"gas_station, point_of_interest, establishment",94,"7803 Alabama 53, Toney",34.8977,-86.7487,34.899,-86.7474,34.8963,-86.7501,"V7X2+3G Toney, AL, USA",866MV7X2+3G,4f8849b6-c572-4c43-affa-5f22439f7da6,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=gas_station&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",gas_station,1,2023-01-30 22:53:50,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-gas_station-0001.json,FALSE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,Sunoco Gas Station,"list(height = 4032, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/105760101548245016167\"">Hdhdj Bshdsj</a>"", photo_reference = ""AfLeUgNi8WsIPmgxAi5LBtiShSOisPk1rKQOKPNRsSxxpIQQKiKEpweLW03qLHjXuQ1JrCeJJTRtlwZNMwr4FfyjXC4TkGQkhNS9UbvGxYlnEysR4p7a6mzqnrTn1X2Dk_RLSFtN8NzKXI0gvYTP266_qUgztXv5TMGqGuu6l3Pjy9kxeU7m"", width = 3024)",ChIJB4uSDFNEYogR1_tukwziF0g,4.5,ChIJB4uSDFNEYogR1_tukwziF0g,GOOGLE,"gas_station, point_of_interest, establishment",53,"3074 Charity Lane, Hazel Green",34.9477,-86.6951,34.9491,-86.6937,34.9464,-86.6964,"W8X3+3X Hazel Green, AL, USA",866MW8X3+3X,4f8849b6-c572-4c43-affa-5f22439f7da6,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=gas_station&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",gas_station,1,2023-01-30 22:53:50,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-gas_station-0001.json,TRUE,,2,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,Bud's,"list(height = 2250, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/104778230389027278186\"">Special ED Andrew</a>"", photo_reference = ""AfLeUgO1NZPsJPevDyZXNBMT1KUYtfpgtTW20-KvMXdUSUYUj0D5HrtwGaM7Jw_yZLPMRVoKw1d4JR9EGBUf6pdRJ_ZENocc09RSU2bYw6_YYnYzYV-MdOCfnY6eNVv-aRUitZ_EfuE7Pk2vNEX5LDdwLfPVGvsjpYTr4GxK4aBJAxwDCJsr"", width = 4000)",ChIJP6JIFG1bYogRU6_ApJXkvIU,4.3,ChIJP6JIFG1bYogRU6_ApJXkvIU,GOOGLE,"gas_station, convenience_store, store, food, point_of_interest, establishment",11,"9118 Alabama 53, Ardmore",34.9355,-86.7752,34.9368,-86.7738,34.9341,-86.7765,"W6PF+6W Ardmore, AL, USA",866MW6PF+6W,4f8849b6-c572-4c43-affa-5f22439f7da6,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=gas_station&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",gas_station,1,2023-01-30 22:53:50,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-gas_station-0001.json,TRUE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,Walmart Gas Station,"list(height = 2448, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/107006988404109613143\"">Pernell Harrison</a>"", photo_reference = ""AfLeUgMsSTmc4T7c0NSgapEZv3XJjuwqfJbV3eqT8Bc8VF-_18sdkBZvy9OJd8Z-CiRQ3CnGQLrERNjnqa1vpL_bI2QLc73m-2zY6Di9WuIuwGTsPiF3QzaKeYFznvKfoR6fmgOcgMJCRlsmLEYtlkeCV3FQynQuOya-y9kaQUnL4HL1KegR"", width = 3264)",ChIJX6iJh4c4YogRWXFznargELg,4.4,ChIJX6iJh4c4YogRWXFznargELg,GOOGLE,"gas_station, point_of_interest, establishment",203,"130-136 Charity Lane, Hazel Green",34.9465,-86.5724,34.9479,-86.5711,34.9452,-86.5738,"WCWH+J2 Hazel Green, AL, USA",866MWCWH+J2,4f8849b6-c572-4c43-affa-5f22439f7da6,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=gas_station&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",gas_station,1,2023-01-30 22:53:50,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-gas_station-0001.json,TRUE,,2,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,Exxon,"list(height = 3024, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/102022944192364606090\"">James Slaton</a>"", photo_reference = ""AfLeUgO5c8XRPAAwz8B8QZXNsNWxlftmEnFeKv5_WNkvEF7s6pfoCs6RfKir5DdbDeNdvXMUnp-p9z75kA8LN5NSFXSYs-WyrZUWHCKh16Ie3d0xF7BvauwKhV8VY7IKJaKOMEBwpXVj6kWLB03sqckT8_P6OkXF22Ba6OBWl7cNt9xlsQ-1"", width = 4032)",ChIJ86meKN5CYogRd5l6Kw_-FoE,4.2,ChIJ86meKN5CYogRd5l6Kw_-FoE,GOOGLE,"gas_station, point_of_interest, establishment",131,"6360 Alabama 53, Harvest",34.8591,-86.7217,34.8605,-86.7202,34.8578,-86.7229,"V75H+J8 Harvest, AL, USA",866MV75H+J8,4f8849b6-c572-4c43-affa-5f22439f7da6,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=gas_station&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",gas_station,1,2023-01-30 22:53:50,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-gas_station-0001.json,TRUE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,Exxon,list(),ChIJX4f-MoU4YogR82TDAJGyqDk,3.5,ChIJX4f-MoU4YogR82TDAJGyqDk,GOOGLE,"gas_station, point_of_interest, establishment",12,"14414 US 231 N, Hazel Green",34.939,-86.5712,34.9404,-86.5698,34.9377,-86.5725,"WCQH+JG Hazel Green, AL, USA",866MWCQH+JG,4f8849b6-c572-4c43-affa-5f22439f7da6,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=gas_station&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",gas_station,1,2023-01-30 22:53:50,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-gas_station-0001.json,FALSE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,Conoco,list(),ChIJ2QVS2po4YogRWQcky2NEIVY,4.5,ChIJ2QVS2po4YogRWQcky2NEIVY,GOOGLE,"gas_station, point_of_interest, establishment",2,"14414 U.S. 231, Hazel Green",34.939,-86.5712,34.9403,-86.57,34.9376,-86.5727,"WCQH+HG Hazel Green, AL, USA",866MWCQH+HG,4f8849b6-c572-4c43-affa-5f22439f7da6,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=gas_station&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",gas_station,1,2023-01-30 22:53:50,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-gas_station-0001.json,,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,Chevron,"list(height = 3024, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/108575607063031718667\"">Jason Allen Morris</a>"", photo_reference = ""AfLeUgPAmC8ZJCGJwr9bd9C5J1iO90eI2V8K_47nn2gdrAHUn153rgp7uVWf7tBR487_pNiG3GW-q4e7NI2ZR9PF4vHDRDlRi-pRWqF096hsIjcaQUIPyp5ckAXFhhRUMRjZ-KfwLOEWb5_r9icx6a4bpWOpsMw7JZ5TQ4vRJmqcy3PzB6xU"", width = 4032)",ChIJnZb8QJo4YogR7Zcg80S12Xw,4,ChIJnZb8QJo4YogR7Zcg80S12Xw,GOOGLE,"gas_station, point_of_interest, establishment",248,"14200 U.S. 231 #431, Hazel Green",34.9318,-86.5714,34.9333,-86.5702,34.9306,-86.5729,"WCJH+PC Hazel Green, AL, USA",866MWCJH+PC,4f8849b6-c572-4c43-affa-5f22439f7da6,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=gas_station&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",gas_station,1,2023-01-30 22:53:50,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-gas_station-0001.json,TRUE,,,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,Shell,"list(height = 873, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/109999657419468238239\"">J C</a>"", photo_reference = ""AfLeUgMli-VtER8TY_nYKQgH4drO8vjNSmS9fq0sWAcVCwtz0S-tPZazFcWOqLNJsKDmO4HcBUJErx_hTijjKYN02nawbbiKYv0pEdzIgpxQkXJBrqLLMLNsCrXSkvIjdYTxq77icGyfw6N8wCs4XkNSnchWnHtCWto_DgnDSDHOog98f7cB"", width = 750)",ChIJ56W5yOM3YogRgxqY6xbY64U,4.1,ChIJ56W5yOM3YogRgxqY6xbY64U,GOOGLE,"gas_station, atm, convenience_store, finance, store, restaurant, food, point_of_interest, establishment",65,"3249 Huntsville Highway, Fayetteville",35.006,-86.5776,35.0072,-86.5763,35.0045,-86.579,"2C4C+CX Fayetteville, TN, USA",867M2C4C+CX,4f8849b6-c572-4c43-affa-5f22439f7da6,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=gas_station&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",gas_station,1,2023-01-30 22:53:50,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-gas_station-0001.json,,,2,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,Sunoco,"list(height = 3024, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/108575607063031718667\"">Jason Allen Morris</a>"", photo_reference = ""AfLeUgNhmdrzqD_yR9xSp4R2M2w0T6TupRS2XZA8B_ZJv_2Rt321JG87Rh0g1xAIQfTkmm8Pe5l-xgqj2G8_fu_1HcruEK4oskbxrVwPYNv_cJ3jL2cLmAYdgmytB6jBITZ_UIax3KXY35Fy3GsIWgMVlPP7dzcAFWdvM4RHa6mLqPgHJjyw"", width = 4032)",ChIJswaFuz-MNogRDwjyucvAWbg,4,ChIJswaFuz-MNogRDwjyucvAWbg,GOOGLE,"gas_station, point_of_interest, establishment",34,"14001 U.S. 231, Hazel Green",34.925,-86.5722,34.9264,-86.5707,34.9237,-86.5734,"WCGH+24 Hazel Green, AL, USA",866MWCGH+24,4f8849b6-c572-4c43-affa-5f22439f7da6,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=gas_station&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",gas_station,1,2023-01-30 22:53:50,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-gas_station-0001.json,TRUE,,2,FALSE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/convenience_pinlet,Hazel Green One Stop & Spirits,"list(height = 629, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/109999657419468238239\"">J C</a>"", photo_reference = ""AfLeUgOd-I7HngoL63Wq6MeHVqcULHBVZEru5bcqsHUFr3qJNJBx45L7gKyoTk0Wn5zls4hDABcXpK-ZwHc3A_WwsKH6kDss4QzgI-ShWNF9wJ9KDhIz9BWLFM03JiIyvnMCZr3awnNNyqHQe6dZXX0A3m3t2N49eGvhPwAidj38js9AdBHS"", width = 750)",ChIJMZ6ZcJg4YogRgMU08fL6GXQ,4.1,ChIJMZ6ZcJg4YogRgMU08fL6GXQ,GOOGLE,"convenience_store, gas_station, atm, finance, store, food, point_of_interest, establishment",18,"14001 U.S. 231, Hazel Green",34.9249,-86.5722,34.9262,-86.5707,34.9235,-86.5734,"WCFH+X4 Hazel Green, AL, USA",866MWCFH+X4,4f8849b6-c572-4c43-affa-5f22439f7da6,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=gas_station&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",gas_station,1,2023-01-30 22:53:50,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-gas_station-0001.json,TRUE,,,TRUE
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,MAPCO,"list(height = 3024, html_attributions = ""<a href=\""https://maps.google.com/maps/contrib/108560930051119654348\"">Caleb Abbott</a>"", photo_reference = ""AfLeUgPW7JzO8Go3DhLFwOwzClxi3BcAuLGtxQYrAp-ZM2QZQtRfZhnViQ_D1WpMGkLpnGDxwM7B3fFd00w3gBDVYyBjZVnbbLslQ9lGhHO17u373RpOqtoXp_PVLJGl5SPSB30oIiC9j_rg6Zj0Mywvha4hwFGO-x4CesuQwOfa7Aqc6oNp"", width = 4032)",ChIJe8kO2FBdYogRt56ZujEo85M,3.5,ChIJe8kO2FBdYogRt56ZujEo85M,GOOGLE,"gas_station, convenience_store, store, food, point_of_interest, establishment",22,"1006 Harvest Road, Harvest",34.8593,-86.7486,34.8607,-86.7472,34.858,-86.7499,"V752+PH Harvest, AL, USA",866MV752+PH,4f8849b6-c572-4c43-affa-5f22439f7da6,"https://maps.googleapis.com/maps/api/place/nearbysearch/json?fields=place_id,name,price_level,photos,formatted_address,opening_hours,rating,types,geometry,permanently_closed&location=34.96065,-86.69641&radius=13939&type=gas_station&key=AIzaSyCiykHQ2gbUOarjnuIQGmg1Qjy4PD3cvKU",gas_station,1,2023-01-30 22:53:50,34.9607,-86.6964,13939,../tmp/scraped_data/gplace_results-geom_1-gas_station-0001.json,TRUE,,,TRUE
